image_name,slash_burn,clear,blooming,primary,cloudy,conventional_mine,water,haze,cultivation,partly_cloudy,artisinal_mine,habitation,bare_ground,blow_down,agriculture,road,selective_logging
train_39000,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_36228,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_39638,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_24812,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_16253,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_1072,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_15015,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_6674,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10135,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0
train_40260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_12553,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_38706,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_23130,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32690,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_17023,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17563,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_19212,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_718,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_20959,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_9573,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20933,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27684,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11759,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2600,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
train_3119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_33559,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_39240,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24033,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_1006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20480,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22032,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_12853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18756,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_25236,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33214,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_37349,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_28220,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_34866,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_7382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8089,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
train_24275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
train_14384,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_9979,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_6025,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4701,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
train_36896,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_36351,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18639,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33777,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_26764,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23721,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
train_18493,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_27043,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_5668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_9691,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6184,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_25649,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_13416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22760,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10094,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_11137,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_33864,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_26469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_6006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27843,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_13379,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_2121,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_23899,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
train_40157,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_28956,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27833,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
train_39508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_39974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_9884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35810,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_9785,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
train_25733,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_6616,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10875,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_21100,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_11840,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28049,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_30708,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5247,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11197,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_37829,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
train_8934,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_8460,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34858,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_23206,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
train_9339,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_13077,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_4162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26111,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_38596,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_33103,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_36135,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_35066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14299,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23512,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11894,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_5075,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_23822,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28351,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_39222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_4039,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23541,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_96,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7576,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11701,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_38078,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_24535,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_32884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_13766,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_27233,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27667,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_36470,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
train_9016,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4466,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32087,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_27982,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_11185,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3347,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_654,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_32372,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_17935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_40031,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22097,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_26250,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_37022,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23239,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
train_38499,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_28073,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21240,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_5957,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_6965,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
train_31261,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_32272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_2622,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_25089,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_31060,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26856,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_7860,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_7604,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_2939,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24641,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_36995,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_32870,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_35138,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_11925,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_12550,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13849,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_35100,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8921,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_5397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13555,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
train_2855,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_1858,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_4620,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25166,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7159,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_36395,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_26345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22529,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_2311,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_10356,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_19825,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31012,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
train_32828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_24970,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_25596,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14893,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_15670,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_33739,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_12518,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_6428,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_340,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
train_36120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31743,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_26440,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_7098,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_32952,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
train_20105,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26179,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_16218,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_4699,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_13644,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6172,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_4983,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_22650,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_37520,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_549,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_37431,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31118,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_12748,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_1455,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_12746,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_15912,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_25647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_39021,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5566,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
train_23420,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_24366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_3862,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_16976,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
train_35278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_36358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_31639,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
train_11108,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_39637,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5573,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_11620,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_39966,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13504,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_5489,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
train_35186,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33500,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_36690,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_30350,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_28659,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_19421,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_5917,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10497,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_37979,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_12280,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_26429,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8712,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
train_7890,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_40244,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_25820,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_24098,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_23498,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28890,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_18247,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_34665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
train_39666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_18099,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_16118,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_6498,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
train_23897,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_12474,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17025,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_15282,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28672,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_28066,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
train_1779,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24944,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_27671,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_28564,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_36348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_12492,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_2148,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_5945,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_22339,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10195,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_19706,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_11826,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_1475,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_14123,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34726,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_9517,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_26687,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_26219,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_24930,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
train_766,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_17905,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
train_128,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_23662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_3639,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
train_31286,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_8337,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_34601,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
train_22916,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18491,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_37397,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_30614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_32639,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
train_38310,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_26037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29020,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_31247,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_29926,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_2705,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_12442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_10034,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_17929,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_6026,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
train_17002,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_20375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
train_18356,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
train_24035,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_40195,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_11504,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_21953,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_19041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_38129,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_11648,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0
train_14712,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_14331,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_34830,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_9902,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_17913,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
train_11487,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_18944,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_2072,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
train_25973,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
train_37697,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_40478,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
train_20853,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_29597,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_1149,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_21072,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_27088,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_27108,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_20563,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_22912,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
train_26683,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_21614,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_9954,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_31792,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_12475,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33817,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_25302,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_10565,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8952,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_7743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_16031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_23438,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
train_725,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
train_2245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_36867,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_8512,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
train_6708,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
train_34677,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_33688,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_21712,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
train_28785,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_25594,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
train_12022,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
train_24007,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
train_19369,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
train_23364,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_18946,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
